id,uuid,title,author,year,journal,volume,issue,url,publisher,discipline
lit/458219,b906d7d6-c43a-35f2-bcc7-aba40e60df34,Notes on Keats's Reading,Douglas Bush,1935,PMLA,50,3,jstor.org/stable/458219,Modern Language Association,Literature
lit/511988,,An Uncollected Cowper Letter,Lodwick Hartley,1966,The Review of English Studies,17,67,jstor.org/stable/511988,Oxford University Press,Literature
lit/469318,179856c9-8777-3f98-91d1-bc6e6a5e7ea2,Postmodernism and the Missionary Position,Alan Wilde,1988,New Literary History,20,1,jstor.org/stable/469318,Johns Hopkins University Press,Literature
lit/469389,98e6e5ac-1b64-3067-a9b4-7bfa602b912d,Higher Education in the 1990s,Geoffrey H. Hartman,1993,New Literary History,24,4,jstor.org/stable/469389,Johns Hopkins University Press,Literature
lit/3712712,,Charles Rivière Dufresny,Édouard Fannière,1911,The Modern Language Review,6,3,jstor.org/stable/3712712,Modern Humanities Research Association,Literature
lit/457696,e6daadd0-4d8a-3305-8dde-84d00c69aa13,In Defense of Melchior Grimm,Anne Cutting Jones,1928,PMLA,43,1,jstor.org/stable/457696,Modern Language Association,Literature
lit/4623462,,Notes on Old English,Oliver Farrar Emerson,1919,The Modern Language Review,14,2,jstor.org/stable/4623462,Modern Humanities Research Association,Literature
lit/432809,a4ae0dc2-f2ec-314c-911f-9c607475889d,Omission of the Central Action in English Ballads,John Robert Moore,1914,Modern Philology,11,3,jstor.org/stable/432809,University of Chicago Press,Literature
lit/2873061,,"Curses, Oaths, and Narrative in Richardson's Clarissa",Peter Hynes,1989,ELH,56,2,jstor.org/stable/2873061,Johns Hopkins University Press,Literature
lit/2872024,,The Orgoglio Episode in The Faerie Queene,"S. K. Heninger, Jr.",1959,ELH,26,2,jstor.org/stable/2872024,Johns Hopkins University Press,Literature
lit/460225,a3451367-032a-36f6-95b2-c408333cefd2,"Le Bateau Ivre, or the Limits of Symbolism",Bernard Weinberg,1957,PMLA,72,1,jstor.org/stable/460225,Modern Language Association,Literature
lit/468428,3bc4df0f-42c8-3779-a157-7dff29faa018,From Realism to Expressionism: Toward a History of the Novel,Murray Baumgarten,1975,New Literary History,6,2,jstor.org/stable/468428,Johns Hopkins University Press,Literature
lit/3737931,171589fb-3d19-30e5-9d34-2325dd95aac4,"Monstrous Tyranny, Men of Blood: Dante and ""Inferno"" XII",Jeremy Tambling,2003,The Modern Language Review,98,4,jstor.org/stable/3737931,Modern Humanities Research Association,Literature
lit/459764,5d75ab34-d98c-3711-a9ef-e5781b8f8ebf,"Sender's ""Spherical"" Philosophy",Charles L. King,1954,PMLA,69,5,jstor.org/stable/459764,Modern Language Association,Literature
lit/3728664,,"Natural and Spiritual Movements of Love in the Soul: An Explanation of ""Purgatorio,"" XVIII. 16-39",Gerald Morgan,1985,The Modern Language Review,80,2,jstor.org/stable/3728664,Modern Humanities Research Association,Literature
lit/3716190,,Marivaudage,Arthur Tilley,1930,The Modern Language Review,25,1,jstor.org/stable/3716190,Modern Humanities Research Association,Literature
lit/2871865,,Coleridge's Conception of Dramatic Illusion in the Novel,Charles I. Patterson,1951,ELH,18,2,jstor.org/stable/2871865,Johns Hopkins University Press,Literature
lit/3727595,,"""Literature"" and the Book Trade in Golden-Age Spain",D. W. Cruickshank,1978,The Modern Language Review,73,4,jstor.org/stable/3727595,Modern Humanities Research Association,Literature
lit/20533137,05408fef-b242-331c-994d-07dd67edf780,The World in Play: A Portrait of a Victorian Concept,Matthew Kaiser,2009,New Literary History,40,1,jstor.org/stable/20533137,The Johns Hopkins University Press,Literature
lit/460356,77f5f446-7cae-3b02-b1e5-21eb257810e6,Benjamín Jarnés: Aspects of the Dehumanized Novel,Paul Ilie,1961,PMLA,76,3,jstor.org/stable/460356,Modern Language Association,Literature
lit/2872659,,Virtue and Terror: The Monk,Peter Brooks,1973,ELH,40,2,jstor.org/stable/2872659,Johns Hopkins University Press,Literature
lit/460106,5e274a41-fa24-328b-8465-3394276c0721,"""Song of Myself"" as Inverted Mystical Experience","James E. Miller, Jr.",1955,PMLA,70,4,jstor.org/stable/460106,Modern Language Association,Literature
lit/460359,5c3c8fcf-c2c5-34a9-90ce-8252f072b278,Dylan Thomas' Collected Poems: Chronology of Composition,Ralph N. Maud,1961,PMLA,76,3,jstor.org/stable/460359,Modern Language Association,Literature
lit/457409,dec23b74-598f-3ada-acd4-e8483f7af45e,Virgilian Allegory and the Faerie Queene,Merritt Y. Hughes,1929,PMLA,44,3,jstor.org/stable/457409,Modern Language Association,Literature
lit/458688,5ab27a08-4149-3aa2-8cd1-a4cd70ca09b5,Marlowe's Role in Borrowed Lines,Mary Matheson Wills,1937,PMLA,52,3,jstor.org/stable/458688,Modern Language Association,Literature
lit/459866,4f4d56ee-422d-3734-9b90-846a726d7514,On the Structure of the Urfaust,R. M. Browning,1953,PMLA,68,3,jstor.org/stable/459866,Modern Language Association,Literature
lit/3733066,,"""Amor Turbio,"" Paranoia, and the Vicissitudes of Manliness in Horacio Quiroga",Gustavo San Román,1995,The Modern Language Review,90,4,jstor.org/stable/3733066,Modern Humanities Research Association,Literature
lit/3722136,,"""Tonio Kröger"" and Muybridge's ""Animals in Motion""",Brucia Witthoft,1967,The Modern Language Review,62,3,jstor.org/stable/3722136,Modern Humanities Research Association,Literature
lit/458466,629957df-6396-30ae-9c3f-b4fa9e3a65b3,"Scorsonère, ""Black Salsify""",Bruce A. Morrissette,1940,PMLA,55,2,jstor.org/stable/458466,Modern Language Association,Literature
lit/3716962,,"Goethe's Translation from Macpherson's ""Berrathon""",John Hennig,1947,The Modern Language Review,42,1,jstor.org/stable/3716962,Modern Humanities Research Association,Literature
lit/10.5699/modelangrevi.109.1.fm,33a75884-e9d3-32cf-a703-db17080543a0,Front Matter,,2014,The Modern Language Review,109,1,jstor.org/stable/10.5699/modelangrevi.109.1.fm,Modern Humanities Research Association,Literature
lit/30032030,,"Doctoring ""The Yellow Wallpaper""",Jane F. Thrailkill,2002,ELH,69,2,jstor.org/stable/30032030,Johns Hopkins University Press,Literature
lit/20057280,7235f57f-4021-31c6-aa93-3938a605dcd1,What Difference Does Anti-Foundationalism Make to Political Theory?,Michael Brint;William G. Weaver;Meredith Garmon,1995,New Literary History,26,2,jstor.org/stable/20057280,Johns Hopkins University Press,Literature
lit/10.1086/662749,03aec242-770f-3d14-8696-51a86f858283,I<br/>Who Cares about the Evolution of Stories?,Paul Bloom,2012,Critical Inquiry,38,2,jstor.org/stable/10.1086/662749,The University of Chicago Press,Literature
lit/457401,39a84407-edb5-3e02-8bf4-39c54fe5ee5a,Some Marginalia on Shakespeare by S. T. Coleridge,Thomas M. Raysor,1927,PMLA,42,3,jstor.org/stable/457401,Modern Language Association,Literature
lit/462759,89624190-68b1-39ed-b314-2854a3ee956c,The Old Price Wars: Melodramatizing the Public Sphere in Early-Nineteenth-Century England,Elaine Hadley,1992,PMLA,107,3,jstor.org/stable/462759,Modern Language Association,Literature
lit/3726583,,"Beroul's ""Somewhat Softened Feminine View""?",Peter Noble,1980,The Modern Language Review,75,4,jstor.org/stable/3726583,Modern Humanities Research Association,Literature
lit/20057533,aa008263-fd37-34ab-972e-2f55163ed7ae,"Archaeologies of Knowledge: Hill's Middens, Heaney's Bogs, Schwerner's Tablets",Brian McHale,1999,New Literary History,30,1,jstor.org/stable/20057533,Johns Hopkins University Press,Literature
lit/2871860,,Walden: The Wisdom of the Centaur,William Bysshe Stein,1958,ELH,25,3,jstor.org/stable/2871860,Johns Hopkins University Press,Literature
lit/458220,4232df4b-3e86-38b0-8088-c47efcbce5f3,Carlyle and the German Philosophy Problem during the Year 1826-1827,Hill Shine,1935,PMLA,50,3,jstor.org/stable/458220,Modern Language Association,Literature
lit/507614,,A Bibliographical Correction,R. E. Bennett,1927,The Review of English Studies,3,12,jstor.org/stable/507614,Oxford University Press,Literature
lit/459704,0f17e763-a787-3b73-bb6e-bdf6ae0a3568,The English Language in American Education,Thomas Clark Pollock,1951,PMLA,66,1,jstor.org/stable/459704,Modern Language Association,Literature
lit/44015770,d4def308-2e25-3e90-bfff-c8055e20d34d,The Princess Steel,W. E. B. DU BOIS;ADRIENNE BROWN;BRITT RUSERT,2015,PMLA,130,3,jstor.org/stable/44015770,Modern Language Association,Literature
lit/41616803,759500dc-0988-3ed1-9f5b-349e2987aae5,An Oil Well Named Macondo: Latin American Literature in the Time of Global Capital,ERICKA BECKMAN,2012,PMLA,127,1,jstor.org/stable/41616803,Modern Language Association,Literature
lit/434285,d1528614-12a4-3e35-a4ec-71172bc7b889,Is the Green Knight Story a Vegetation Myth?,William A. Nitze,1936,Modern Philology,33,4,jstor.org/stable/434285,University of Chicago Press,Literature
lit/40983830,52b7cbe5-87a9-3c20-85fc-9538a6d03fa1,"Bernard Lahire and ""The Double Life of Writers""",Michèle Richman,2010,New Literary History,41,2,jstor.org/stable/40983830,The Johns Hopkins University Press,Literature
lit/509489,,The Poetry of A. E. Housman,A. F. Allison;A. E. Housman,1943,The Review of English Studies,19,75,jstor.org/stable/509489,Oxford University Press,Literature
lit/468997,b8830cef-7b33-3564-91c4-db4018e55c05,"Modernism and the Emancipation of Literature from Morality: Teleology and Vocation in Joyce, Ford, and Proust",David Sidorsky,1983,New Literary History,15,1,jstor.org/stable/468997,Johns Hopkins University Press,Literature
lit/434101,b58f78f8-8784-30ed-a92a-c6d1e0e1a7dc,The Composition and Publication of Addison's Latin Poems,Leicester Bradner,1938,Modern Philology,35,4,jstor.org/stable/434101,University of Chicago Press,Literature
lit/10.5699/modelangrevi.109.2.0333,76aa5ff7-c6b9-36fb-99b9-27e1b876a28e,"THE COURTESAN AND THE BED: SUCCESSFUL TRICKING IN MIDDLETON'S <em>A MAD WORLD, MY MASTERS</em>",Kate Aughterson,2014,The Modern Language Review,109,2,jstor.org/stable/10.5699/modelangrevi.109.2.0333,Modern Humanities Research Association,Literature
lit/1343259,0435066c-145a-34d4-8ac1-249125df681e,What Is Pastoral?,Paul Alpers,1982,Critical Inquiry,8,3,jstor.org/stable/1343259,The University of Chicago Press,Literature
lit/10.5699/modelangrevi.106.4.1182,ab7f57ae-4149-34ac-9c5a-b620a1506fa7,Review Article,John Guthrie,2011,The Modern Language Review,106,4,jstor.org/stable/10.5699/modelangrevi.106.4.1182,Modern Humanities Research Association,Literature
lit/2871986,,Art and Freedom: The Aesthetic of Ulysses,S. L. Goldberg,1957,ELH,24,1,jstor.org/stable/2871986,Johns Hopkins University Press,Literature
lit/514866,,Marvell's 'Bermudas' and Sandys's Psalms,C. B. Hardman,1981,The Review of English Studies,32,125,jstor.org/stable/514866,Oxford University Press,Literature
lit/1261512,bf3f2678-3507-3ff1-b688-49274fb8196e,La Marquise Sortit à Cinq Heures,Par Albert Chesneau,1969,PMLA,84,6,jstor.org/stable/1261512,Modern Language Association,Literature
lit/514242,,"Chapman's Use of Plutarch's De Fortuna Romanorum in The Tragedy of Charles, Duke of Byron",A. R. Braunmuller,1972,The Review of English Studies,23,90,jstor.org/stable/514242,Oxford University Press,Literature
lit/459728,b27ea349-df23-3ea5-91cd-5c839fbc2afc,Sansovino's Concetti Politici and Their Debt to Guicciardini,Vincent Luciani,1950,PMLA,65,6,jstor.org/stable/459728,Modern Language Association,Literature
lit/2872455,,The Politics of Description: W. C. Williams in the `Thirties,Robert Von Hallberg,1978,ELH,45,1,jstor.org/stable/2872455,Johns Hopkins University Press,Literature
lit/20057795,8ebf19a4-cea9-3c7c-af7d-9c1a9b5dcde9,Questions of Genre in Early Nineteenth-Century French Painting,Stephen Bann,2003,New Literary History,34,3,jstor.org/stable/20057795,Johns Hopkins University Press,Literature
lit/3715969,,"""L'Enfer des Chicaneurs"" of Louis Vrevin: A Preliminary to the ""Lettres Provinciales""",Maud Elizabeth Temple,1929,The Modern Language Review,24,3,jstor.org/stable/3715969,Modern Humanities Research Association,Literature
lit/468380,61bf16a6-e361-3674-bc8c-1e6226550d81,"Avant-Garde, Neo-Avant-Garde, Modernism: Questions and Suggestions",Miklós Szabolcsi,1971,New Literary History,3,1,jstor.org/stable/468380,Johns Hopkins University Press,Literature
lit/2872484,,Rhetoric and Realism in Nineteenth-Century Fiction: Hyperbole in the Mill on the Floss,Jonathan Arac,1979,ELH,46,4,jstor.org/stable/2872484,Johns Hopkins University Press,Literature
lit/433586,5f9466fa-20c1-37aa-b776-156cbe3121a7,Recent Theories of Textual Criticism,William P. Shepard,1930,Modern Philology,28,2,jstor.org/stable/433586,University of Chicago Press,Literature
lit/436367,a82393e7-b041-30a6-9897-5fc18ace100b,"Poor Jo, Education, and The Problem of Juvenile Delinquency in Dickens' ""Bleak House""",Trevor Blount,1965,Modern Philology,62,4,jstor.org/stable/436367,University of Chicago Press,Literature
lit/460141,1aa1f09d-304b-34fa-a455-ea5d0995efa3,Catiline and the Nature of Jonson's Tragic Fable,"Joseph Allen Bryant, Jr.",1954,PMLA,69,1,jstor.org/stable/460141,Modern Language Association,Literature
lit/44016518,521bfffb-698e-3630-9809-eff488c07cd6,"IS TROLLOPE'S ""THE WAY WE LIVE NOW"" (1875) ABOUT THE 'COMMERCIAL PROFLIGACY OF THE AGE'?",FRANCIS O'GORMAN,2016,The Review of English Studies,67,281,jstor.org/stable/44016518,Oxford University Press,Literature
lit/3715053,,"Walton's ""Bockerel"", ""Bockeret""",A. E. H. Swaen,1936,The Modern Language Review,31,3,jstor.org/stable/3715053,Modern Humanities Research Association,Literature
lit/20057439,bbbf5f00-eff4-3dd4-8c92-c96605111950,Japan in Theory,Jeff Humphries,1997,New Literary History,28,3,jstor.org/stable/20057439,Johns Hopkins University Press,Literature
lit/509861,,Shakespeare's Illyria,John W. Draper,1941,The Review of English Studies,17,68,jstor.org/stable/509861,Oxford University Press,Literature
lit/468870,26b77235-774d-39ee-8862-36bb8d8520b5,Marxism and Historicism,Fredric Jameson,1979,New Literary History,11,1,jstor.org/stable/468870,Johns Hopkins University Press,Literature
lit/2873146,,Milton's Coy Eve: Paradise Lost and Renaissance Love Poetry,William Kerrigan;Gordon Braden,1986,ELH,53,1,jstor.org/stable/2873146,Johns Hopkins University Press,Literature
lit/457453,01447989-20c6-3f69-b7a5-20190d55ad39,Milton and Servetus: A Study in the Sources of Milton's Theology,Martin A. Larson,1926,PMLA,41,4,jstor.org/stable/457453,Modern Language Association,Literature
lit/469402,9e0e680a-161c-3fe4-a0d0-94543e2dedec,Erratum: The (Non)World (Non)View of Quantum Mechanics,,1993,New Literary History,24,4,jstor.org/stable/469402,Johns Hopkins University Press,Literature
lit/456672,83744be2-a4bd-366e-a589-ac7360884bfb,The Ballad of The Bitter Withy,Gordon Hall Gerould,1908,PMLA,23,1,jstor.org/stable/456672,Modern Language Association,Literature
lit/457023,21582834-b9da-3e7f-90a1-5e4561747c8c,Über den Zweck des Dramas in Deutschland im 16. und 17. Jahrhundert,Jos. E. Gillet,1917,PMLA,32,3,jstor.org/stable/457023,Modern Language Association,Literature
lit/10.5699/modelangrevi.106.4.1150,82494bef-8c9f-39aa-a0af-d7de1c546dc6,Review Article,Alison Williams,2011,The Modern Language Review,106,4,jstor.org/stable/10.5699/modelangrevi.106.4.1150,Modern Humanities Research Association,Literature
lit/3714446,,Ein Goethe-Brief,J. W. v. Goethe;H. G. Fiedler,1922,The Modern Language Review,17,2,jstor.org/stable/3714446,Modern Humanities Research Association,Literature
lit/457948,7471f62e-9cd0-361c-8d70-28aa1785cc02,An Experiment with Massinger's Verse,Frederic L. Jones,1932,PMLA,47,3,jstor.org/stable/457948,Modern Language Association,Literature
lit/437725,2a1f8f6c-1cca-3c39-a45d-1a192040220a,Wordsworth on Human Wishes and Poetic Borrowing,David McCracken,1982,Modern Philology,79,4,jstor.org/stable/437725,University of Chicago Press,Literature
lit/518669,,The Lunatic and the Devil's Disciple: The 'Lovers' in Wuthering Heights,Marianne Thormählen,1997,The Review of English Studies,48,190,jstor.org/stable/518669,Oxford University Press,Literature
lit/432950,8eb74aa4-5147-359c-ac55-fca3706af714,"The Sources of Wieland's ""Don Sylvio""",W. Kurrelmeyer,1919,Modern Philology,16,12,jstor.org/stable/432950,University of Chicago Press,Literature
lit/463060,21f97107-d7b6-31d2-adb7-e1dc8732316b,Toni Morrison's Beloved,Mabel Khawaja;Jon-Christian Suggs;James Berger,1997,PMLA,112,1,jstor.org/stable/463060,Modern Language Association,Literature
lit/434608,1a1b81ee-5479-3c73-9b33-a9cc38968e57,Scott's Experiences in Haunted Chambers,Coleman O. Parsons,1932,Modern Philology,30,1,jstor.org/stable/434608,University of Chicago Press,Literature
lit/10.1086/673478,8e57b1bf-50b3-3a61-b09b-431356e90ce6,Relation and Responsibility: A Levinasian Reading of <em>King Lear</em>,Kent R. Lehnhof,2014,Modern Philology,111,3,jstor.org/stable/10.1086/673478,The University of Chicago Press,Literature
lit/436172,8e9e9087-ff7a-389e-8f77-06079bc2b301,"The Drudgery of Defining: Johnson's Debt to Bailey's ""Dictionarium Britannicum""",David McCracken,1969,Modern Philology,66,4,jstor.org/stable/436172,University of Chicago Press,Literature
lit/3724105,,A Note on Spenser and Sir Thomas Browne,Malcolm H. South,1967,The Modern Language Review,62,1,jstor.org/stable/3724105,Modern Humanities Research Association,Literature
lit/4095471,,"Jonson's ""Bartholomew Fair"" and Bancroft's ""Dangerous Positions""",John Creaser;Jonson;Bancroft,2006,The Review of English Studies,57,229,jstor.org/stable/4095471,Oxford University Press,Literature
lit/24769483,34e152f1-4551-337d-a0d5-66bd0be6ba59,"Unruly Rhetorics: Disability, Animality, and New Kinship Compositions",SHANNON WALTERS,2014,PMLA,129,3,jstor.org/stable/24769483,Modern Language Association,Literature
lit/460051,93226db8-e316-31ac-8769-f71e9672d31a,Philosophy of Life and Prose Style in Thomas More's Richard III and Francis Bacon's Henry VII,Mary Faith Schuster,1955,PMLA,70,3,jstor.org/stable/460051,Modern Language Association,Literature
lit/3718067,,Further Notes on Flaubert's Realism,Marjorie Shaw,1957,The Modern Language Review,52,2,jstor.org/stable/3718067,Modern Humanities Research Association,Literature
lit/25486300,d83f0346-dec1-3cde-92ce-9a6541cebae1,Are Too Many Books Written and Published?,Leonard Woolf;Virginia Woolf;Melba Cuddy-Keane,2006,PMLA,121,1,jstor.org/stable/25486300,Modern Language Association,Literature
lit/3718336,,Parzival's Crisis,Hilda Swinburne,1955,The Modern Language Review,50,2,jstor.org/stable/3718336,Modern Humanities Research Association,Literature
lit/433660,dd21080d-171e-378a-a4cc-1c1865cc2689,Some Thirteenth-Century Anglo-Norman Writers,Josiah C. Russell,1931,Modern Philology,28,3,jstor.org/stable/433660,University of Chicago Press,Literature
lit/10.1086/599593,ec8ce28a-1aaa-3531-9b9a-3a67e558da8c,Project Statement,Helen Mirra,2009,Critical Inquiry,35,4,jstor.org/stable/10.1086/599593,The University of Chicago Press,Literature
lit/460555,0575dddf-36cc-3dc9-9411-09cda149d9d4,Soledad in the Poetry of Jorge Carrera Andrade,William F. Heald,1961,PMLA,76,5,jstor.org/stable/460555,Modern Language Association,Literature
lit/3733516,,"Fictionalizing God: Providence, Nature, and the Significance of Rape in ""La Fuerza de la Sangre""",Paul Lewis-Smith,1996,The Modern Language Review,91,4,jstor.org/stable/3733516,Modern Humanities Research Association,Literature
lit/2872830,,The Old Testament Presence in The Merchant of Venice,Douglas Anderson,1985,ELH,52,1,jstor.org/stable/2872830,Johns Hopkins University Press,Literature
lit/459978,a5bdd03d-d747-30b1-b5ac-7520d4d12477,Shakespeare and the Here and Now,Hardin Craig,1952,PMLA,67,1,jstor.org/stable/459978,Modern Language Association,Literature
lit/3717749,,"A Probable Allusion to Henryson's ""Testament of Cresseid""",B. J. Whiting,1945,The Modern Language Review,40,1,jstor.org/stable/3717749,Modern Humanities Research Association,Literature
lit/25486073,33e0a5f3-82f8-3c26-b60b-9f2ddff75d4f,He and His Man,J. M. Coetzee,2004,PMLA,119,3,jstor.org/stable/25486073,Modern Language Association,Literature
lit/3723532,,"Society as Mediator in Simone Weil's ""Venise Sauvée""",J. P. Little,1970,The Modern Language Review,65,2,jstor.org/stable/3723532,Modern Humanities Research Association,Literature
lit/457695,8fe41d01-b447-309d-a175-94a5a84fa84e,Brooke's Universal Beauty and Modern Thought,Lionel Stevenson,1928,PMLA,43,1,jstor.org/stable/457695,Modern Language Association,Literature
lit/3717413,,Some Notes on German Loan Words in English,Charles T. Carr,1940,The Modern Language Review,35,1,jstor.org/stable/3717413,Modern Humanities Research Association,Literature
lit/435872,37ce1f64-c59f-3d1a-b291-83e011be6239,Marvell's Fairfax Poems: Some Considerations concerning Dates,R. I. V. Hodge,1974,Modern Philology,71,4,jstor.org/stable/435872,University of Chicago Press,Literature
lit/458773,f5348c80-f7b7-3be1-9eec-390b5bada6cf,Die Namengebung Bei Jean Paul,Eduard Berend,1942,PMLA,57,3,jstor.org/stable/458773,Modern Language Association,Literature
lit/514013,,The Second Maiden's Tragedy: A Jacobean Saint's Life,Anne Lancashire,1974,The Review of English Studies,25,99,jstor.org/stable/514013,Oxford University Press,Literature
lit/3715556,,"A New Manuscript of Middleton's ""Game at Chesse""",R. C. Bald,1930,The Modern Language Review,25,4,jstor.org/stable/3715556,Modern Humanities Research Association,Literature
lit/461220,20481508-201e-38bb-b0c6-f1c35174fa0d,The Three Beasts and Perspective in the Divine Comedy,Aldo S. Bernardo,1963,PMLA,78,1,jstor.org/stable/461220,Modern Language Association,Literature
lit/456597,5372a807-50b6-3c54-b02a-5e9298b9d351,The Hermit and the Saint,Gordon Hall Gerould,1905,PMLA,20,3,jstor.org/stable/456597,Modern Language Association,Literature
lit/2871549,,The Influence of Hall on Shakespeare's English Historical Plays,W. Gordon Zeeveld,1936,ELH,3,4,jstor.org/stable/2871549,Johns Hopkins University Press,Literature
lit/436122,ee5dcd69-e157-3906-b0f4-27697ce67943,Marvell's Prose and Poetry: More Notes,Kitty Datta,1966,Modern Philology,63,4,jstor.org/stable/436122,University of Chicago Press,Literature
lit/25501863,6e069ac8-2e03-3844-886a-ce8e115a1abd,"The Consent of the Governed in Ishmael Reed's ""The Freelance Pallbearers""",Michael Collins,2008,PMLA,123,2,jstor.org/stable/25501863,Modern Language Association,Literature
lit/515566,,The Thieves in 1 Henry IV,John Jowett,1987,The Review of English Studies,38,151,jstor.org/stable/515566,Oxford University Press,Literature
lit/3712914,,"A Note on ""Exodus,"" Ll. 56 ff.",O. T. Williams,1909,The Modern Language Review,4,4,jstor.org/stable/3712914,Modern Humanities Research Association,Literature
lit/460473,328d58c5-e0c5-33f5-8732-8f41b9b2c5e3,"Shaw, Bunyan, and Puritanism",Norbert F. O'Donnell,1957,PMLA,72,3,jstor.org/stable/460473,Modern Language Association,Literature
lit/10.1086/680090,f5bc31ed-a28a-3773-b4b9-be83d98453e5,On Hypo-Real Models or Global Climate Change: A Challenge for the Humanities,Wendy Hui Kyong Chun,2015,Critical Inquiry,41,3,jstor.org/stable/10.1086/680090,The University of Chicago Press,Literature
lit/434566,1edb188b-34ce-3e14-a432-cc2d23d17f10,Das Meerwunder,Edward A. H. Fuchs,1940,Modern Philology,37,3,jstor.org/stable/434566,University of Chicago Press,Literature
lit/510466,,'And without Thorn the Rose',George W. Whiting,1959,The Review of English Studies,10,37,jstor.org/stable/510466,Oxford University Press,Literature
lit/458952,ace3d3bd-c4b7-3550-885e-2f140a349a44,The Allegedly Dead Suffix -dom in Modern English,Harold Wentworth,1941,PMLA,56,1,jstor.org/stable/458952,Modern Language Association,Literature
lit/30030197,,"Disturbing Surfaces: Representations of the Fragment in ""The School for Scandal""",John M. Picker,1998,ELH,65,3,jstor.org/stable/30030197,Johns Hopkins University Press,Literature
lit/3712746,,Goethe's 'Tasso' in England,L. A. Willoughby,1914,The Modern Language Review,9,3,jstor.org/stable/3712746,Modern Humanities Research Association,Literature
lit/25501803,304f85a5-d47e-331e-ae89-88b3d002d143,Database as Genre: The Epic Transformation of Archives,Ed Folsom,2007,PMLA,122,5,jstor.org/stable/25501803,Modern Language Association,Literature
lit/3713007,,Herkinalson,Walter Worrall,1914,The Modern Language Review,9,2,jstor.org/stable/3713007,Modern Humanities Research Association,Literature
lit/3725077,,"""A vau-l'eau"": A Naturalist ""Sotie""",C. G. Shenton,1977,The Modern Language Review,72,2,jstor.org/stable/3725077,Modern Humanities Research Association,Literature
lit/20057901,2b837ae6-5cec-39d0-9e52-c81a0c583692,"The Ideal of Intellectual Integrity, in Life and Literature",Susan Haack,2005,New Literary History,36,3,jstor.org/stable/20057901,Johns Hopkins University Press,Literature
lit/20184634,,The Ruthwell Monument Runic Poem in a Tenth-Century Context,Patrick W. Conner,2008,The Review of English Studies,59,238,jstor.org/stable/20184634,Oxford University Press,Literature
lit/432577,20379756-d3c7-3019-b83b-6465f5426261,Chaucer's Alceste,G. L. Kittredge,1909,Modern Philology,6,4,jstor.org/stable/432577,University of Chicago Press,Literature
lit/20467547,7cab4ec6-c417-30bf-a320-a94b9dbe1b8a,"Camus's ""La Peste"": Sanitation, Rats, and Messy Ethics",Colin Davis,2007,The Modern Language Review,102,4,jstor.org/stable/20467547,Modern Humanities Research Association,Literature
lit/1343391,d91435a0-4e3d-3202-a44c-77396964211b,Representation and Misrepresentation,E. H. Gombrich,1984,Critical Inquiry,11,2,jstor.org/stable/1343391,The University of Chicago Press,Literature
lit/456580,13c71a2b-0316-3f71-b623-21a8ad99fbd7,America in the Popular and Student Poetry of Germany,Emil A. C. Keppler,1902,PMLA,17,,jstor.org/stable/456580,Modern Language Association,Literature
lit/518621,,Correspondence,Nigel Wood;W. J. B. Owen,1998,The Review of English Studies,49,194,jstor.org/stable/518621,Oxford University Press,Literature
lit/3730798,,On Rereading Bakhtin,Richard Peace,1993,The Modern Language Review,88,1,jstor.org/stable/3730798,Modern Humanities Research Association,Literature
lit/461219,7666b522-f524-3148-97f5-7dbb5471dca8,The Uses of Association: Hands and Feasts in Beowulf,James L. Rosier,1963,PMLA,78,1,jstor.org/stable/461219,Modern Language Association,Literature
lit/2872496,,The World's Mysterious Doom: Shelley's the Triumph of Life,John A. Hodgson,1975,ELH,42,4,jstor.org/stable/2872496,Johns Hopkins University Press,Literature
lit/3712649,,"Two Fragments of Alfred's ""Orosius""",A. S. Napier,1913,The Modern Language Review,8,1,jstor.org/stable/3712649,Modern Humanities Research Association,Literature
lit/435622,ec8be8f7-a5a8-3e36-9493-adc487b4cd13,"Cooper's Political Views in ""The Crater""",John C. McCloskey,1955,Modern Philology,53,2,jstor.org/stable/435622,University of Chicago Press,Literature
lit/26158875,f41f567a-88fc-3ca8-8f1c-0ed9dacf26f5,The Black Legend of Texas,ANNA BRICKHOUSE,2016,PMLA,131,3,jstor.org/stable/26158875,Cambridge University Press,Literature
lit/3661242,9716a319-a220-3d55-b7fe-69839f3f741f,Biblical Text and Spiritual Experience in the English Epistles of Richard Rolle,Annie Sutherland,2005,The Review of English Studies,56,227,jstor.org/stable/3661242,Oxford University Press,Literature
lit/3713551,,The Date of the Old English Inscription on the Brussels Cross,Albert S. Cook,1915,The Modern Language Review,10,2,jstor.org/stable/3713551,Modern Humanities Research Association,Literature
lit/3730422,,Adolescence in the Stories of Julio Cortázar,Peter Standish,1987,The Modern Language Review,82,3,jstor.org/stable/3730422,Modern Humanities Research Association,Literature
lit/10.5699/modelangrevi.108.2.0539,f77f9949-efac-3084-86e7-7d322fb47b96,"RECONFIGURING THE NATIONAL COMMUNITY TRANSNATIONALLY: TEAMWORX, TELEVISION, AND THE ‘EVENTIZATION’ OF GERMAN HISTORY",Paul Cooke,2013,The Modern Language Review,108,2,jstor.org/stable/10.5699/modelangrevi.108.2.0539,Modern Humanities Research Association,Literature
lit/516094,,"Coleridge, Hazlitt, and 'Christabel'",John Beer,1986,The Review of English Studies,37,145,jstor.org/stable/516094,Oxford University Press,Literature
